label,command,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26
1,cieplo,13.367006205353897,16.270042385924008,18.0269389520725,15.838192815724328,17.208628609659574,16.1826180700739,14.182950945966795,14.094910150796222,13.953106574442616,11.800536143087086,11.937513950640984,12.477586615507313,13.534263595710346,15.102159377608276,14.6366477319581,15.067040173841113,15.276182315651727,13.611078295429161,12.204307590420905,12.478326468115606,14.602091030223592,14.39121008135542,14.23607169321574,11.863936285050167,11.80071246553857,13.578955340319862
1,cieplo,5.666499425268027,8.803408931287953,7.743496924477952,6.113603597720123,6.121358544453667,5.707403104673857,5.63852649326116,4.342587388317568,3.965715396432568,4.264128666610252,5.911269240189093,5.167566120727794,6.1418658744993415,5.848236506951121,5.547283478717704,7.993822180751238,6.7372983753249995,5.660970455615241,5.924942942700245,5.833570661945282,6.665728908402204,7.173985481531287,6.762639388087273,6.428390995914426,4.8271232058942415,5.491920682175616
1,cieplo,4.931480329490308,5.5144943145370116,6.243402298394887,7.847349673612392,8.878960548976993,8.06403732869799,6.726403213963736,9.234740332518353,10.592561544520763,10.133090670728425,9.26121760767317,9.21131019758492,8.092692081462197,8.34244458190668,9.56723388023628,9.204448816701627,7.603404407300888,6.622182850459506,6.469557904106163,7.026377256398469,7.5701305305791475,9.231191848452884,8.61317477548059,8.597922867638514,8.781603023567275,6.420712792817884
1,cieplo,4.8839456524519775,5.842388844724026,6.78751185578047,7.228415664612642,7.794576114436489,7.070123479753408,5.613708027160707,4.489091150326031,4.884499529951243,6.005194954582711,7.3515363910244895,6.740241600829225,8.908623350310485,7.927549417267216,8.935831817484756,8.133572491058805,5.9866806037717195,5.683463504495938,6.212587513374004,6.183739155031344,7.610946146724595,8.420246760880033,8.50844861324018,8.191081329713668,5.620756017789189,5.624553113849316
1,cieplo,7.5372667410624254,10.04217771790245,8.8388297998079,8.905616950289211,9.52147673348552,8.44905771078983,6.87631820923885,5.665259952088729,7.461272869278871,6.673623385207369,7.614675638253445,8.833841994650864,8.986963204611177,8.176254674473922,7.889737835028287,9.09660791059413,7.513622193136355,6.471758745375715,7.386721039865289,7.388286001637063,7.521542335012341,8.59479877385587,8.410472153700864,8.377937276850169,6.796636627042951,7.452844437944246
1,cieplo,4.944040445081264,6.357339663883015,7.083873856642994,8.324688882641086,10.016277679948987,7.499631507887905,6.4550112791806535,4.635609025228731,4.569905682058124,4.897532528180064,4.805542819105809,5.102087003733145,4.560726456960978,4.714699111870005,6.236965483285362,7.217071443087272,6.6534316212628,5.598141835460611,5.392035628160162,6.319879640591514,7.263996683375475,7.925439447705591,5.7232573967077505,5.78589274342723,4.938663626908601,7.211649442678068
1,cieplo,6.38216993552386,8.862323402135248,8.924263029295489,9.893721007731942,9.985590134630312,8.853312039118574,7.489265684713758,7.074093828909292,7.1043705944581585,5.913340746647175,4.987691406352405,6.917577710423599,7.731871551899705,7.26898012850588,7.62000679811386,8.593332729907425,7.158720043628004,6.169692251789073,6.448472931032433,6.787807701537387,7.41780837035669,7.537465415320715,7.5132626646893295,7.0510504878174975,6.504880992504444,8.158611802709743
1,cieplo,7.776390732006217,9.487498683189106,9.15912919236443,9.67555689321904,11.434486178340283,11.046777869423218,10.466945244694731,8.27663365630193,7.560330240659696,8.190995314427024,9.843886920696288,10.585689234585393,10.035893228129467,10.209995448693851,10.177774590996172,10.466765734122484,10.19213244996861,8.616762611172538,7.5466239373200485,8.566347551399963,9.076471989837358,11.132749475929495,11.46009366787326,9.78537491695982,8.040379909238286,8.541441568008581
1,cieplo,6.929266967546423,9.451944293954321,10.060422755443234,11.33476895352823,12.346966576709649,12.123972704307409,10.118531267642027,9.314414806660723,9.45740703657526,9.544712122151767,8.529387466532555,9.33297296369724,9.105549736453089,10.148797815545706,10.527340341176497,9.29862063668079,9.255227254835992,8.715445091592454,8.53998979288295,9.71972745994832,9.839210100107113,10.530231391627522,10.495824502577008,9.463681358719777,9.30864129405315,9.916659098306866
1,cieplo,7.400432961673865,8.576822130716115,9.70612983172779,12.938477229525521,12.281535179591828,11.472291868404271,8.264711024334494,7.68207340725845,8.124583909973689,9.549268601717928,9.267179079134346,9.481385054008394,10.393033201346192,10.534593483761313,11.419673059634189,11.11520613341157,9.413563987069995,9.34227374942581,9.369691759291916,9.421214100583246,9.808469443460854,10.964105877657179,9.527191360632507,9.195568049397616,7.957255735925646,9.06776468978409
1,cieplo,9.015157036349187,11.9418255837216,11.300506953173533,12.46269384544347,12.609722672306916,12.24561373982421,11.247449025660785,10.337320275642234,10.155390904698876,10.749401482062394,10.971427957968046,9.921649918727999,10.860695595715473,11.27074840240199,10.218902311315507,11.217381124811423,10.893286796223562,9.164000079680271,9.857226151950941,9.809545686491232,10.287297649825533,12.084198275829829,11.387787982449275,11.053509125778007,9.921583585769746,10.072267040894802
1,cieplo,7.001066750609822,9.971045166389924,9.093377601168088,9.046315851886147,9.271560188843951,9.067473005008356,7.516397150464125,6.031716097357068,5.601499967853682,4.545914637037995,6.5045947639769865,8.25630277524364,9.76541959576603,8.479678316638072,8.610018889308972,7.472094270381458,5.36189302132006,6.092497847892931,5.924024337340195,6.3476369211522945,6.490145816256097,7.958810218172957,9.103656965875555,9.26728773211655,7.2044486287587155,7.4110705065393825
1,cieplo,7.108414429859199,8.9897102995145,8.38403628660241,9.044720852542206,9.678284532321785,8.38147867020795,7.123190987044808,5.264596677295726,5.225886927984506,7.571551725798511,9.3050528299411,9.831239948319004,9.58381271082683,7.075311179636149,7.36867276856052,8.03376194890751,7.285488918069963,6.174686657982791,5.918947454759629,6.4605284641620875,7.149572459317375,8.41213516533912,8.77026013686173,8.977360973946983,6.631141245815843,6.085887039558357
1,cieplo,6.552019999865161,6.928383623310869,5.768176210653947,6.3769927593083615,6.605608839785382,7.074600193359534,9.111930758204997,8.739216479350715,8.975700627573065,8.819784455339503,9.657048002445332,10.594209963543435,11.726241684131221,13.046595610861642,12.69672201592678,13.185761553182367,14.14081273528211,13.679304237814879,13.170834184475083,13.405766074213705,13.68213344548063,12.5805228926858,12.005826431652983,9.780571718994942,7.564900343300002,6.220109197695582
1,cieplo,8.621156580380259,9.272148628337337,9.020592862161747,10.357949846210849,10.501949767881607,10.500568191207156,8.839801647683997,8.287010076490077,8.035815186457766,9.326644362130741,11.032844679201805,11.903934370465846,12.646179849432079,11.884526951056499,11.261999286310122,11.815273751750366,13.260504515477779,11.815675890254202,10.35405521085172,11.01137525441189,12.786920947084155,11.075475332275245,11.395020616573,10.813100004228978,7.977317150561767,7.12678276679019
1,cieplo,7.47903542134258,9.551508256334909,9.501488467063046,8.97337925659207,9.641554367686245,8.751768696787103,9.859127058871284,8.960092811684369,7.175445118764939,7.848839703297967,8.363381389057421,9.439859771387573,10.326647090942677,10.153028993448112,9.503401364490033,9.21008235720831,9.229317140729249,9.488687317477284,9.257911024868553,9.322218627902638,8.857031466220187,8.981303863852208,9.37434247117156,8.489921958303965,6.944929955631741,6.985440820452524
1,cieplo,9.225186493316771,11.65417093971896,13.176788206279669,14.33123137575297,12.800035331755646,11.075076788856704,11.116432524697986,11.931276495153341,11.389504939678337,12.302126922870574,13.342621727196539,13.416557494929553,13.68127568560575,12.923241171151304,12.93745486778525,12.40079620174147,11.032270407311605,11.514749909751883,10.703210718741525,11.109509359914851,10.892213620917879,12.14794961419163,12.416585607620416,12.324954646260192,10.59785649482703,9.90138803688733
1,cieplo,8.769583879849762,9.409745093395728,9.158778610137984,10.762656989576252,9.80746940466171,9.23999468022044,8.300809484871774,9.020706671312789,8.384876790774207,8.583561280730798,9.316988543637033,9.491188739393062,11.074290891956926,10.920906039125864,10.820208218678486,11.722802836136884,9.80650029826957,10.567106009690542,9.266632455052973,9.872109081322991,10.02523332481264,10.90346368696092,10.19750806854793,9.084457609199088,7.193875361840763,6.607739538007877
1,cieplo,12.30782540498899,13.442181459543498,13.592666999268415,14.56608538185081,15.853957797414886,14.520883982258505,14.3276652626117,13.274251495255083,13.058861102634662,14.354534898476398,15.004394911260922,16.05822270037458,16.01988374970805,15.39424160831336,15.81179573982717,15.495449070655066,14.213056950111282,13.941522788260299,13.46125160917645,13.706650792374218,13.852694652158933,15.102736184428029,14.949948387652077,14.672006530962637,12.57418358768155,12.148977100198277
1,cieplo,10.117449305388982,11.732871548867703,11.433152855995761,13.000287145491903,11.33453627712916,10.321889723136069,9.8521950287873,9.248337800496993,9.258976788615675,10.661954401829226,10.919052758133423,11.15625206306863,11.351623072606218,10.84865946778235,9.693033303756554,10.371441210084075,9.464265744364248,8.995815432482232,9.525362124160567,9.317545691310132,8.998573039291657,9.599060890186289,9.999316940588008,10.030129559346223,8.714026045488971,8.276967087300083
1,cieplo,9.634817522229008,13.566660047495887,13.6652227964269,15.763482210907553,14.779011197599113,14.040675020124848,12.07364680382921,12.717105405932234,12.7261097356309,13.351773312968477,15.177354040874501,16.187694451351973,14.000923626001857,15.054094384959821,14.118349642454268,14.121638872568054,13.449888706694704,12.991268344789939,12.785080397219309,12.887634599909028,13.012300893082731,13.599699294722138,14.014509734396333,14.483924418473705,11.862909376555477,11.493603066021475
1,cieplo,13.44511717842829,14.699297557733232,14.828716519176863,16.631529270500348,17.212241194557105,15.803529601245481,15.558427289592373,15.163001355638247,13.531883542878148,14.05106308816982,15.011087315698573,15.336729391816917,16.629522075867232,17.482708100288352,16.27771981208558,16.759537381668682,16.85926324785159,15.201240090985529,13.914733912907595,14.762185824660751,16.289258275547947,16.1742188715936,16.341896336551486,14.563812493585917,12.923395471136875,13.451702041087039
1,cieplo,11.699819826699242,13.885198742223244,13.903342438052007,15.943909414363263,16.54938814197364,15.485142167229144,14.999247555372662,15.87493935335373,14.014391110743274,14.62680115939042,15.473546154960763,16.488599474983626,16.986563928293364,15.457139958361083,16.19880517078258,16.63901837463836,14.09728157243312,14.058998756065266,12.817445179605551,13.563160045165088,14.482181760252208,15.961567151066722,15.419611949059558,15.275778117315879,13.306024734554946,13.070518356106259
1,cieplo,6.746650627116871,7.776710549361214,8.189969227295691,10.224702562177553,10.300447566065124,9.545882356835588,8.08698402936456,7.991080877163248,6.552556347933028,8.952783763988416,8.438819898731515,11.12815169487661,11.30605019618408,10.915500840595374,9.810037500254692,10.68898620233327,9.016238373204699,9.038995473041325,9.410039635716183,8.940735911168233,8.784684265675095,10.049395814731055,10.070467818126785,9.697887638707844,7.016087968653462,7.011238034475368
1,cieplo,7.36956346954074,7.791106004959779,8.165530743931445,9.179601469088432,8.91149666841506,9.380058883951394,7.62580975996085,7.078528541428216,6.907345587729642,6.954453695072914,7.999768680993443,8.173568298686865,8.744753046407258,8.482347724013463,9.847857218703362,10.099142729616673,8.463830446730558,8.345048703838437,8.305218789675141,8.756185261850904,8.357936514074844,9.216357802578788,8.442106117569333,7.6958403780237195,7.10748823883917,6.3167580607181835
2,dol,15.57463232859145,17.54079712493828,16.90090592625106,19.563592160216253,18.21256894477713,16.017228844908285,15.441176719120337,15.666600640966465,15.322667778183511,15.444889652472384,13.896888343795936,13.95153622284762,13.961404498945537,13.443649461645013,13.563173670645119,13.074019490386462,13.627799455800986,13.663837202106745,14.182850093349375,13.608062911792484,13.158921309240625,12.814286215541612,13.184752734682668,13.207407410066283,13.809644564611181,14.851433799224006
2,dol,12.007578401420437,14.979808321546393,14.633627756261525,14.472185122962781,13.601077813059506,10.81812010014491,10.035788514698606,8.35536577594358,7.848105757919585,7.067311560978183,6.722272628395718,7.531251991993519,7.026388911733062,7.225957298104907,7.688995187599644,7.305322441440416,6.2011670619100006,6.8279692691754645,6.706412083770248,7.514566409825166,7.345096734242907,7.932385943778894,7.41356539499612,6.841306553371695,6.623147483368587,10.699986434334068
2,dol,14.986267868673817,16.99787155083859,16.13810069299885,16.37097394189979,16.43683056827403,15.817166437561728,15.223494317771069,15.974282774726314,17.380212383858975,14.690858390419148,12.886160952485827,12.40454914457039,11.443090949971467,10.994824400162258,11.528991175182199,11.320743425349976,10.5653728241231,10.464899683844411,10.430553334386598,10.51053067340138,10.492952945304452,11.892228457588697,10.867575425693778,11.935209402815744,14.716943000014314,13.423428224934467
2,dol,14.135278050376431,16.268831583552508,14.755128467146118,13.222924874700736,11.01482524577491,9.65827789172857,9.120393651381534,8.529664448493296,8.009719487896316,7.900931453300294,7.457911423224079,7.267223907091189,7.492584954219556,7.398321537624421,7.630231102176763,7.794181215392819,7.764590454264366,7.737993590560378,7.070645028285529,6.703642933022845,7.442176228569846,7.48583648234208,7.4261945467198895,6.396072851037479,6.597923446362283,10.249565545897724
2,dol,15.198381114286246,16.901339464263934,14.559124120049002,13.461640019413716,14.348057477588599,12.042050096349842,11.234893057911224,9.986258579816983,9.227925493384628,8.993424471010353,8.704162759903028,8.728211649320308,8.622943774184469,8.477111736839277,8.364984536029022,8.416969899775319,8.448895599087976,8.564296817370764,8.218128725986844,8.464428201544335,8.1788950667815,8.205806386830172,8.059106285539459,8.224389857686068,8.86596442092699,10.934397109273569
2,dol,12.536158914999593,15.356656352557323,15.390873868701968,11.544470716816134,11.64465144691935,11.404785575158439,10.501794267119307,10.167691547547452,9.58921782916129,9.50194794282613,9.465227063992506,9.364916562353573,8.97334259529116,8.78262630110596,8.688792589731657,8.69146685348341,8.522664521622001,8.418856236841345,8.326947971523312,8.399736470462445,8.093702124348802,8.12353611092427,8.10463558346048,7.868334496335702,8.445862412065583,9.790555457979167
2,dol,12.59025917375955,15.928933463465002,16.065573835134323,13.050854208331307,12.084705714110056,11.497568190536622,11.114337820089666,10.6807818397848,10.15066834597874,10.014281573465302,9.981721056977477,9.77190904405107,9.697557522416785,9.347860298220638,9.190108275028182,9.177114337682223,9.212540258507593,9.216917254815352,8.821654817045655,8.772083506689425,8.356981429082634,8.661477894047188,8.574439424888066,8.618147846948371,8.566770393685784,10.145393187813868
2,dol,11.559687023523297,14.480121736560703,13.999162576218657,12.634593958412355,11.69262756005742,11.983340871459232,9.44717224807613,7.257522962829319,7.142014832473863,5.9066534038905525,5.769105725673074,7.2109457858697805,6.584615656517844,6.488193814203828,6.196422099896272,6.251686216774715,6.729820643826718,7.107474660453802,6.44148926962626,7.299567180007456,6.9011999622386515,7.061505502983937,7.047248893501142,6.094373584230629,7.216637061277195,9.497298179959234
2,dol,13.259822315202465,15.551548127184947,15.219819506248273,14.55773155032041,14.055036428061802,11.21621737729845,12.51142014803192,13.493743369649094,13.702644309312603,11.491687392352578,12.375269386611425,12.75680910818154,10.420094119567372,9.571558225485354,11.052092845590233,10.876379392163004,12.291051725462982,13.110104080828993,14.188510248290518,13.611707618220594,12.301468989458373,10.687912775010021,9.755822087224713,11.488189884015314,12.061144997110407,11.337470550462065
2,dol,13.645546886630308,16.43828732642945,15.874318792342201,17.088021327406295,15.379079014955906,13.724811545489027,12.502776956929722,12.963220098497493,11.276503582473204,11.187828887129333,11.294620715693911,11.688611504296489,11.3051612245211,11.466216316052993,11.054280034562751,10.605841320825279,10.992697839602103,11.881211578037004,11.560501571580291,11.40340430116415,11.625332610210183,10.980078343098318,11.110465634744758,10.463550364011487,10.421897293978624,12.509267269757125
2,dol,13.602275686375608,16.6325881604332,16.770340504510017,18.31942224513034,16.262960385103685,14.733416851871599,13.88328284844739,16.62004214657201,15.59993066744276,14.914853093731557,12.370379372607074,11.72804492635387,11.558317006794962,11.16220971704586,10.943503094690792,10.889342751113077,10.718185363189166,10.76087405911168,10.616516226642142,10.541997276748818,10.56374855725337,10.422431664950096,10.56796913407022,11.751043462845725,14.031433531178076,13.720172828715755
2,dol,9.197620832230985,11.295500735688478,11.356258530239533,10.133691035291235,9.14884050315039,9.520923148855728,10.43527185929374,11.767550384453973,10.588512201227315,10.22894428475772,11.374611571186064,11.884125060388401,11.309039032580763,9.360478198325595,8.629024477187123,11.753018290108407,12.69285758657714,11.099342414337974,10.165428202383934,10.739771879019623,12.369357374909901,11.102353380830971,9.843304647514314,10.722367855705631,10.072683713711141,9.15581813069925
2,dol,9.784419722973373,12.674087280566699,13.259114870796877,14.726922053565605,12.504074223895975,11.478726737255796,10.688143341201645,10.129419520973862,11.250521166938158,13.629954954430774,12.638982412529838,9.975449813197288,9.083613766423825,8.976618094951254,11.477276135490914,12.203424847035361,10.902959742364061,10.048632434769022,10.163882694475765,10.02891897290203,10.21711239991592,11.550012751036455,8.93392143625221,10.63607783963828,11.021197559978503,9.649249925955893
2,dol,8.099050487485627,11.248902370674337,11.053671667126675,12.541041365388356,12.246885800462449,9.530979078599588,8.450709835644288,8.422763957386707,8.050564982596024,7.364818696309665,6.922803971063478,6.647119640979356,6.140459030111934,6.163936771496603,6.155859545788547,6.183347685810981,5.8298496383534255,6.461269335872466,6.504319012407398,5.8260164032836865,6.02117266631211,5.87606023389889,5.55737125931863,6.143072230469112,7.346695281669689,8.682130827354689
2,dol,9.724723210863905,10.930256163749169,12.036547028424247,13.019811322511236,11.967551844187536,11.27807802722843,9.32803102426652,7.8255815749220945,7.074935606760161,6.229080997716904,5.958525288371584,5.276900830909291,4.38943420944507,4.260434145058844,5.0687438158198495,6.212060652484641,6.421078687406915,6.268908689913284,6.181150630522939,6.2026839272846095,5.962841972564828,5.860528161030242,4.459711315509827,4.829706574683694,6.042885945563856,8.845920178212653
2,dol,10.46227973973722,11.085787962566553,13.064512476443259,12.98273937918063,13.409088333705219,12.855289750106525,10.754448453418522,8.59551125693939,7.378875536075336,6.769720825043138,6.0200005717803675,5.509096777979874,5.218057581599113,5.074293007605316,5.2724416582609575,7.584857957342803,6.323033090966711,6.865831393231689,6.594042327418379,7.07906792957717,7.21207409305291,7.041008385186038,5.549933700393668,5.7328595166791905,6.840293194861285,9.80218829333211
2,dol,8.667140638872716,11.195641003340587,13.313681957478225,13.57146743072418,13.45174412550577,11.477302176588907,10.574318598026286,10.005185015285118,9.24393521488253,7.671226371934459,7.330724268147176,6.5784019514662395,5.765407645341534,5.740067830095176,6.004574577847253,6.474246047514773,6.86766020160319,7.980502983691088,7.320055655348393,8.448402512343563,7.345243811350542,7.300006476709415,6.145960540460089,6.3950979868639735,8.841272189697568,10.175454324505727
2,dol,10.55311666016651,13.52457437946991,13.326840362454947,14.111581458130972,13.73846732071623,12.90422863477591,11.687471499376413,10.3969791918475,10.069250152296934,8.838094831917884,8.535599710750082,7.823994329001256,6.580246145534146,7.45470240266421,7.301534059930294,9.089947303871492,9.133660205665729,8.69604967360049,8.50798199875186,8.580770706865948,8.560027437334389,8.558729505176982,7.123916892449007,7.87232786791284,9.133460366250766,10.431613101744873
2,dol,11.07316637236587,12.234497201970166,13.450272682230812,15.895129607080541,14.484968871598166,12.755070505463907,13.059263947750447,13.580935325867218,12.88525892445909,11.160750415950659,10.197789137681509,9.734306540279261,8.701053478726786,9.193098886828288,9.971401473049022,11.959635051804336,11.114746161877765,10.980590318162726,11.350535126704267,11.140937622481625,11.820129450179243,11.46638677062112,8.650771913216614,9.325914145200885,10.530697522424024,10.234914798143457
2,dol,10.79044141434586,11.930953040877966,11.942871929249625,13.016419161787688,12.972530698552484,12.319032283434176,10.307096240315001,9.799095399427154,8.409216833849527,7.7762636052739245,7.201075492548228,6.212990918982746,6.213836279405135,5.577285767035759,6.534436917847715,8.017025884890234,7.436081032081733,6.622609396614906,6.625032402897039,6.941776994940113,7.459927745706737,7.142057515037772,6.577364386460352,5.88789651896676,8.77947706003879,9.716253120749297
2,dol,9.1477635764981,11.747569756539242,12.63272701897047,12.857779314459796,13.619436490966038,11.814874909283448,13.335531479683738,12.202826255498856,9.747103176936813,8.945555618664441,9.456192550604474,9.485738510665891,8.446115333999387,8.481921120689528,8.880077030407376,8.839806850827495,8.359400459482048,9.497296251542648,9.744958718345446,10.04361958361582,8.488458089968697,9.549836877477949,8.036573372224519,8.160722858291175,10.810843142507599,11.20141994675491
2,dol,9.019452262325979,12.268131244884122,13.597929819086106,14.946743551094691,13.294056897388403,12.925265505809552,13.058385976351975,13.828099146959945,9.477916051050576,8.711188419504744,9.503394193294746,9.314937934864481,7.581842398870112,7.939601485983687,9.56412894273457,12.072004223733536,11.710100113315617,10.893959864229567,11.465782082941605,11.623658056178417,11.804387869424254,12.258474559965133,9.321048600795043,8.346587132884446,11.302652546247947,11.671409669779399
2,dol,10.193874665327547,12.957103880804265,12.102910446783435,11.920578019435705,12.112493757801541,12.251399610320714,11.17199793504468,8.771420193923225,7.793198194794881,7.04412978913557,6.6670506720062725,6.2861784120752455,6.55672076996949,7.194903916537944,7.605611107550903,6.872941633543854,6.989646352719982,6.972459407688584,7.62565890647239,7.5321743829794165,7.117948805659221,7.6051561152790015,6.754812986825194,5.79112764226697,6.712997124702148,9.453903386284708
2,dol,9.994315770990903,11.952015998783503,10.881313697639026,10.740035626033064,11.746579227540938,10.92888776346367,9.468200836457143,8.532284976957259,7.374014358111794,6.756434507612607,6.152666102885954,5.8399296083118735,5.6730954750706815,5.930875250247054,6.572927068657052,6.536860130201989,6.226103910935734,6.261468853916085,6.51132157708631,5.796066170839214,5.654794413043933,6.66403554294838,5.336054699151968,5.643346551743495,7.023484679044841,8.522967740154979
2,dol,9.112631524026972,14.106449732051628,14.474880806831806,14.727328486032459,13.657346930695152,11.581797017747544,11.904905578258035,11.816299843601012,11.687673671057675,12.007583526061302,14.2248432935415,14.536900683893151,13.378595835771227,13.28298955773451,13.973283699899234,14.668029512079908,13.1447219295641,13.052725470166505,12.163877364605334,12.770023399594413,13.059754992891765,13.8872452251741,12.72317561378968,13.038086201447857,11.06508162734503,10.365498754991608
2,dol,12.759430415854725,14.499150615373454,15.16599944448082,17.888834915639794,16.332379909309985,14.06000901399075,16.166120024507656,15.943645049745605,15.254996902292996,13.528809756067584,12.948640170763007,12.523938401790206,12.33978383912844,12.141044125363067,11.794802491736219,13.441016177141792,12.36408570615338,12.455179178881897,12.445716928365366,12.34931242454555,12.233046692493549,12.509809065253343,11.32212626679619,11.527983116744243,13.4146921346734,13.594037304876194
2,dol,13.804823407116649,15.110252936864217,16.2205414640137,17.281920062872768,14.222525233479823,14.043107946737566,15.272274487260932,15.423037994796253,15.578792514094943,13.462354014114203,11.448712296223224,11.070436786448445,11.011641662781432,10.839351961599686,11.29797322250247,13.22319920721818,12.548638502893587,12.995503558620614,11.351209864402232,12.484180281237288,12.3534660897246,12.266929695668598,10.23699641588986,10.381142119500138,13.285241737324274,12.843192941868288
2,dol,11.940038779001396,12.765097673009379,14.406436182716977,15.570055717463685,13.261978573701267,12.008116241403433,12.044573366187302,11.651741908421846,12.016479817992158,13.35396112610555,13.653520190084796,13.177511760000346,11.974155774213916,11.926877278200955,12.600622869960896,14.142447682373414,12.739286854942495,12.261519034089703,11.508530829893909,11.932083153196533,12.538100439962173,13.205358585252728,11.289205428938237,12.006340426368626,11.266646401985438,10.728746537554981
